prob,orig
1.495,1.214
1.150,0.314
0.335,0.29600000000000004
1.726,1.6440000000000001
0.125,0.11800000000000001
0.860,0.863
0.266,0.14300000000000002
0.407,0.413
1.052,1.054
1.235,1.208
1.110,1.147
0.194,0.156
6.433,6.457000000000001
2.303,2.301
0.841,0.536
0.318,0.282
0.000,0.21600000000000003
0.588,0.542
0.206,0.172
0.751,1.044
0.528,0.54
1.297,1.319
0.537,0.461
0.699,0.675
1.066,1.177
0.810,0.818
0.931,0.867
0.288,0.301
1.121,1.298
0.181,0.142
0.085,0.09699999999999999
0.136,0.15
1.964,1.949
1.250,0.634
0.483,0.14400000000000002
0.481,0.478
1.383,1.3980000000000001
0.144,0.125
0.000,0.085
0.302,0.316
0.444,0.44799999999999995
0.082,0.16899999999999998
0.120,0.125
3.797,3.793
0.814,0.82
0.370,0.40700000000000003
1.029,1.026
0.772,0.502
2.353,2.375
0.509,0.371
0.045,0.057999999999999996
0.624,0.588
0.998,0.9990000000000001
0.340,0.377
0.422,0.395
0.894,0.9059999999999999
1.865,1.83
1.784,1.776
0.733,0.688
0.386,0.37799999999999995
1.325,0.46799999999999997
0.461,0.47700000000000004
1.078,1.025
1.057,1.113
0.830,0.857
2.971,2.944
2.297,2.478
0.697,0.698
0.256,0.233
0.420,0.425
0.347,0.33
0.587,0.552
0.771,0.789
0.756,0.826
0.077,0.071
0.112,0.091
3.497,3.505
0.243,0.23199999999999998
0.137,0.136
0.326,0.242
0.280,0.28
0.131,0.136
1.958,1.9340000000000002
0.250,0.253
3.236,3.332
0.271,0.248
1.686,1.693
1.473,1.4669999999999999
0.263,0.275
0.969,0.946
0.299,0.29600000000000004
0.069,0.083
0.417,0.374
1.153,1.151
0.562,0.586
1.704,1.696
0.647,0.63
0.157,0.13
0.191,0.203
1.142,1.14
0.318,0.282
1.044,0.9059999999999999
0.384,0.38299999999999995
2.418,2.7319999999999998
1.091,1.143
0.338,0.349
0.000,1.3230000000000002
0.406,0.373
0.455,0.47700000000000004
0.409,0.35100000000000003
2.124,3.179
2.196,0.978
0.495,0.14
0.967,1.0170000000000001
0.043,0.040999999999999995
1.250,0.47600000000000003
0.603,0.595
0.197,0.19
1.675,1.681
0.434,0.35100000000000003
0.386,0.375
1.891,2.1790000000000003
0.207,0.22
0.271,0.243
0.454,0.063
0.106,0.109
0.134,0.134
2.003,2.061
0.545,0.42
0.137,0.136
0.752,0.736
0.632,0.659
0.039,0.589
0.111,0.10800000000000001
0.511,0.514
0.237,0.133
0.565,0.578
0.270,0.552
0.787,0.868
0.000,1.03
0.280,0.28
1.230,2.7489999999999997
0.441,0.396
0.000,0.083
0.066,0.073
0.397,0.42
0.779,0.769
0.227,0.21100000000000002
0.094,0.075
0.586,0.523
0.084,0.145
0.314,0.179
0.994,1.004
3.432,3.447
0.419,0.405
4.198,4.235
1.625,1.636
0.333,0.35100000000000003
0.086,0.095
0.384,0.37799999999999995
0.008,0.248
0.458,0.294
0.378,0.556
0.192,0.191
0.278,0.25
0.198,0.239
1.012,1.324
0.115,0.013999999999999999
1.322,1.755
0.074,0.125
0.593,0.612
0.797,0.833
3.396,3.363
0.924,1.847
0.325,0.268
1.451,1.4509999999999998
1.544,1.7109999999999999
0.819,0.551
0.166,0.13
0.510,0.7020000000000001
0.772,0.778
3.374,2.489
0.257,0.2
0.325,0.319
0.707,0.722
4.463,4.523
1.107,1.158
0.488,0.444
0.388,0.431
1.034,0.993
0.701,0.768
2.208,2.146
0.885,0.915
0.456,0.452
0.329,0.37200000000000005
0.208,0.192
0.112,0.095
1.654,1.665
3.911,3.91
0.335,0.10400000000000001
0.365,0.384
0.000,1.62
0.828,0.8140000000000001
1.023,1.015
0.637,0.639
0.435,0.439
0.265,0.23
0.488,0.494
2.105,2.041
1.243,1.189
0.312,0.289
1.796,0.7929999999999999
0.653,0.35100000000000003
0.350,0.35700000000000004
0.678,0.821
0.127,0.13
0.411,0.395
1.282,1.328
1.297,1.319
0.517,0.521
0.250,0.259
0.437,0.47600000000000003
0.420,0.425
0.762,0.767
0.871,0.877
0.300,0.396
1.407,0.917
2.033,2.03
1.103,0.41200000000000003
0.000,0.815
0.412,0.41700000000000004
4.438,4.591
1.135,0.452
1.003,0.774
0.672,0.648
0.922,0.894
0.230,0.508
0.084,0.043
0.000,1.5390000000000001
0.733,1.285
0.691,0.6940000000000001
0.000,0.08900000000000001
0.000,0.027999999999999997
0.476,0.405
0.586,0.536
0.318,0.317
1.093,1.0959999999999999
1.492,1.5030000000000001
0.142,0.128
0.089,0.086
0.465,0.466
2.850,2.858
0.825,0.8109999999999999
1.318,1.334
0.312,0.28800000000000003
2.347,2.364
0.120,0.08900000000000001
1.320,0.765
0.857,0.862
0.092,0.061
0.746,0.75
0.324,0.35
0.568,0.794
0.647,0.6629999999999999
0.606,0.5920000000000001
0.149,0.115
0.659,0.61
0.443,0.449
0.258,0.28
0.393,0.401
0.507,0.374
0.263,0.254
0.673,0.693
1.070,1.038
0.290,0.33399999999999996
0.380,0.192
3.126,3.2060000000000004
2.311,2.309
0.250,0.254
0.085,0.09699999999999999
0.868,0.7759999999999999
1.608,1.395
0.312,0.39899999999999997
1.363,1.3259999999999998
0.428,0.425
0.298,0.239
0.084,0.08199999999999999
1.213,0.998
0.103,0.11599999999999999
0.779,0.157
0.830,0.857
1.335,2.859
0.323,0.313
0.811,0.8079999999999999
0.136,0.172
0.610,0.337
0.910,1.046
0.125,0.11699999999999999
3.047,3.0460000000000003
2.170,4.103
0.735,0.715
1.406,1.3230000000000002
1.021,1.044
0.144,0.136
0.576,0.486
0.301,0.46
1.890,1.8259999999999998
1.030,1.083
0.985,0.462
2.024,2.1109999999999998
0.057,0.06
1.243,1.189
0.246,0.201
0.180,0.19899999999999998
0.680,0.054000000000000006
1.479,0.597
0.826,0.831
2.193,2.197
0.704,0.614
0.548,0.41200000000000003
1.463,1.501
0.114,0.113
0.239,0.243
0.824,0.8270000000000001
0.594,0.609
0.325,0.311
0.473,0.43799999999999994
2.375,2.767
0.229,0.225
0.326,0.289
0.219,0.212
1.423,1.421
3.452,3.452
1.394,1.62
2.258,2.275
3.611,3.799
0.863,0.856
0.570,0.6659999999999999
0.379,0.392
0.914,0.914
0.778,0.695
0.385,0.389
0.778,0.16899999999999998
2.581,2.62
3.719,3.8689999999999998
4.201,4.202
0.056,0.061
0.056,0.057999999999999996
0.404,0.392
0.582,0.38299999999999995
4.632,4.7010000000000005
0.401,0.401
2.767,2.802
1.302,1.226
0.071,0.017
0.314,0.29
0.801,0.625
0.672,0.675
2.244,2.262
0.554,0.546
0.256,0.251
0.217,0.2
0.852,0.835
1.797,1.795
1.151,1.16
1.848,1.8559999999999999
0.322,0.312
1.266,0.9359999999999999
0.361,0.51
0.132,0.21899999999999997
0.049,0.059000000000000004
0.717,0.7070000000000001
0.858,0.153
0.098,0.099
0.000,0.257
1.706,1.86
0.271,0.282
0.138,0.11900000000000001
0.172,0.185
0.672,0.6579999999999999
7.067,7.042999999999999
0.965,0.9520000000000001
0.272,0.217
0.535,1.7890000000000001
4.142,6.495
4.601,4.7139999999999995
3.266,1.25
1.157,0.478
0.669,0.493
0.325,0.311
0.682,0.7559999999999999
0.189,0.146
3.459,3.552
1.541,1.4509999999999998
1.302,1.296
2.378,2.517
0.266,0.273
3.999,3.9539999999999997
1.749,1.35
0.312,0.39899999999999997
0.473,0.47200000000000003
0.453,0.451
3.852,3.859
1.099,1.02
0.600,0.621
5.127,5.417999999999999
1.896,0.568
0.084,0.043
0.266,0.177
0.758,0.77
0.888,0.882
1.969,2.299
4.792,4.822
0.017,0.055999999999999994
0.304,0.29600000000000004
0.434,0.455
1.624,0.424
0.358,0.745
0.734,0.6709999999999999
5.387,5.715
0.386,0.37799999999999995
0.134,0.13699999999999998
0.099,0.109
1.591,0.221
0.267,0.185
0.582,0.38299999999999995
2.769,2.713
0.490,0.41700000000000004
0.000,0.423
0.144,0.125
0.953,0.902
1.862,1.902
0.819,0.81
1.298,1.285
0.272,0.271
0.548,0.41200000000000003
1.188,0.79
0.896,1.006
0.231,0.183
0.000,0.6779999999999999
0.383,0.324
0.211,0.38799999999999996
1.193,1.143
0.051,0.075
0.632,0.701
0.377,0.324
0.000,0.08900000000000001
1.036,1.026
0.458,0.36700000000000005
0.860,0.809
0.360,0.32
0.099,0.094
0.084,0.094
0.420,0.366
0.647,0.693
0.303,0.158
0.331,0.285
2.083,2.785
0.198,0.19899999999999998
0.000,1.3230000000000002
0.104,0.11900000000000001
0.000,0.17800000000000002
0.035,0.043
0.622,0.629
1.649,0.052000000000000005
0.214,0.11699999999999999
3.994,4.2010000000000005
5.651,5.666
3.066,2.963
1.381,1.253
1.137,0.586
0.197,0.22399999999999998
1.427,1.525
0.395,0.39799999999999996
2.244,2.262
0.173,0.16
2.779,2.602
2.112,2.115
0.251,0.253
0.292,0.182
0.885,0.823
1.365,1.358
0.402,0.45799999999999996
0.159,0.209
0.216,0.243
1.021,1.004
1.501,1.53
1.654,0.10800000000000001
0.436,0.353
0.000,2.75
0.129,0.122
1.605,1.558
0.353,0.285
2.972,2.985
0.312,0.289
0.275,0.319
0.479,0.489
0.473,0.319
0.380,0.397
0.647,0.6629999999999999
1.281,1.2770000000000001
0.399,0.40399999999999997
2.774,2.785
0.979,0.915
0.529,0.49700000000000005
1.561,1.598
0.918,0.9440000000000001
0.260,0.45299999999999996
0.209,0.21600000000000003
2.136,2.477
2.214,2.175
0.695,0.696
0.082,0.218
2.148,1.024
0.055,0.061
2.617,2.6060000000000003
0.551,0.513
0.000,0.361
0.684,0.6409999999999999
0.405,0.512
0.285,0.287
0.091,0.051
1.635,1.611
1.300,1.415
1.307,1.296
0.553,0.584
4.990,0.997
0.976,0.985
0.199,0.187
3.694,3.717
0.483,0.389
0.241,0.209
2.109,2.195
0.269,0.24600000000000002
1.453,1.486
0.647,0.607
2.901,2.888
1.351,3.3819999999999997
2.790,4.773
1.146,1.171
2.767,2.802
0.659,0.7120000000000001
6.637,4.386
0.175,0.184
0.612,0.7020000000000001
0.430,0.353
0.799,0.679
0.520,0.5329999999999999
0.763,0.7440000000000001
0.199,0.05
0.090,0.07
0.185,0.188
0.999,1.013
0.786,0.772
0.353,0.34700000000000003
0.314,0.316
0.764,0.7609999999999999
0.110,0.107
2.238,2.494
0.116,0.08800000000000001
1.322,1.3230000000000002
1.100,0.24600000000000002
1.229,1.23
0.466,0.456
0.747,0.679
0.384,2.0540000000000003
4.476,4.493
2.404,2.416
0.359,0.523
4.601,4.7139999999999995
3.408,3.4419999999999997
0.561,1.686
0.402,0.45799999999999996
1.445,1.421
0.812,0.433
0.637,0.6609999999999999
2.699,2.7089999999999996
0.120,0.107
0.668,0.6940000000000001
2.031,0.696
2.282,0.036000000000000004
0.474,0.47
0.195,0.267
3.141,3.096
0.485,0.479
0.343,0.28300000000000003
2.851,3.014
0.565,0.578
0.521,0.556
0.824,0.721
2.994,5.346
2.235,2.247
0.433,0.33799999999999997
2.648,2.7510000000000003
0.312,0.341
0.312,0.307
0.978,1.1340000000000001
0.687,0.716
0.052,0.032
0.640,0.53
1.198,1.197
0.038,0.051
0.198,0.183
1.654,1.665
0.777,0.813
2.615,2.4419999999999997
0.359,0.183
3.145,3.28
0.360,0.321
0.311,0.313
2.217,2.221
3.056,4.379
0.510,0.057
0.369,0.368
0.261,0.18600000000000003
0.590,0.574
0.235,0.147
0.424,0.435
0.432,0.418
0.850,0.187
0.689,0.659
0.660,0.8
0.803,1.205
0.508,0.466
1.317,1.2790000000000001
0.294,0.299
1.024,1.004
1.031,0.8959999999999999
0.157,0.13
0.152,0.13699999999999998
0.466,0.45299999999999996
0.194,0.139
1.589,1.62
1.002,0.977
0.698,0.6559999999999999
0.488,0.32
3.646,3.488
0.484,0.47700000000000004
2.995,3.0269999999999997
0.732,0.7090000000000001
0.888,0.855
1.757,1.786
2.172,3.6
0.000,0.039
2.067,2.2319999999999998
0.356,0.35100000000000003
0.763,0.7440000000000001
0.686,0.6920000000000001
1.446,1.4340000000000002
1.238,1.228
0.236,0.23
1.173,1.165
2.377,2.378
0.660,0.8
0.000,0.019
0.526,0.539
0.585,0.413
1.661,0.373
1.001,1.074
1.426,1.578
0.000,0.272
0.888,0.889
6.607,6.652
0.385,0.335
0.117,0.201
3.094,3.112
0.000,0.139
0.142,0.165
0.272,0.324
2.152,2.178
1.473,1.4669999999999999
0.428,0.41200000000000003
0.600,0.648
0.296,0.281
0.621,0.611
0.149,0.153
0.197,0.228
0.508,0.529
0.363,0.486
0.394,0.39399999999999996
0.269,1.014
0.416,0.29600000000000004
1.764,1.6369999999999998
0.143,0.152
0.972,0.953
0.333,0.733
2.054,2.006
0.615,0.608
1.982,1.973
0.427,0.408
0.029,0.111
1.158,1.1840000000000002
0.418,0.461
1.099,1.056
3.462,3.6210000000000004
0.284,0.275
0.373,0.402
0.364,0.643
0.291,0.281
0.680,0.054000000000000006
0.276,0.312
0.286,0.271
0.079,0.07
1.231,1.204
0.300,0.29600000000000004
0.094,0.075
2.268,0.539
0.614,0.612
1.641,1.633
1.635,1.611
1.209,1.248
0.946,0.946
0.254,0.5429999999999999
0.705,0.7609999999999999
0.689,0.5870000000000001
3.267,3.282
0.128,0.12300000000000001
0.330,0.605
0.224,0.244
0.500,0.45299999999999996
0.572,0.45
0.621,0.9159999999999999
0.497,0.506
1.627,0.934
0.771,0.7709999999999999
1.150,0.55
0.416,0.423
0.250,0.292
0.531,0.52
0.000,0.373
0.805,0.809
0.708,0.602
0.598,0.823
3.032,3.033
0.881,0.888
0.000,0.057999999999999996
3.505,3.508
0.057,1.3159999999999998
1.230,2.7489999999999997
0.836,0.6559999999999999
1.862,1.9769999999999999
1.357,1.339
0.000,0.1
4.104,3.512
0.896,0.935
0.002,0.073
0.336,0.223
4.869,4.888
0.583,0.603
1.907,0.24100000000000002
1.260,1.2819999999999998
0.094,0.073
1.628,1.045
4.978,5.002
2.182,2.1719999999999997
0.520,0.182
0.496,0.499
2.109,2.144
0.463,1.432
0.058,0.11599999999999999
1.071,0.134
1.136,1.159
0.880,0.934
1.051,1.063
0.363,0.079
0.100,0.111
0.188,0.185
0.217,0.20199999999999999
0.226,0.23
0.611,0.602
0.289,0.29100000000000004
0.776,1.733
0.134,0.054000000000000006
0.537,0.461
1.062,1.05
0.456,0.322
1.479,2.023
2.347,2.352
0.629,0.696
1.089,1.08
0.886,0.763
1.339,1.5390000000000001
2.278,2.299
0.290,0.28600000000000003
1.381,0.731
0.427,0.408
0.346,0.35700000000000004
0.132,0.131
0.997,1.129
1.885,1.8880000000000001
0.106,0.09
0.228,0.235
0.742,0.574
2.469,2.451
0.170,0.162
0.140,1.348
3.338,3.647
2.174,2.188
0.430,0.45
0.054,0.053
0.106,0.109
1.656,0.65
0.426,0.395
2.053,2.34
2.044,2.041
0.220,0.17
1.317,1.262
2.105,2.041
0.300,0.29600000000000004
0.774,0.11699999999999999
0.473,0.532
2.818,4.779
1.727,0.502
1.027,0.9990000000000001
0.039,0.052000000000000005
1.635,0.985
3.713,3.722
0.213,0.23
0.385,0.418
0.348,0.361
0.234,0.273
0.901,0.915
1.029,1.2329999999999999
0.235,0.134
2.463,2.445
0.920,1.079
2.206,2.2640000000000002
0.385,0.363
1.010,1.045
0.191,0.18600000000000003
0.729,0.723
2.167,2.154
0.232,0.177
4.260,4.238
0.568,0.5710000000000001
0.716,0.703
2.510,2.384
1.020,0.652
0.489,0.48200000000000004
2.333,2.332
1.126,1.072
2.783,3.347
1.033,0.961
0.229,0.21600000000000003
0.066,0.055
0.302,0.32
0.673,0.669
0.969,0.857
5.535,5.574
0.632,0.637
1.044,1.021
0.841,0.536
1.193,0.584
3.411,3.574
0.832,0.282
1.125,1.136
0.052,0.07
0.000,0.185
0.097,0.14800000000000002
0.272,0.265
0.062,0.084
0.114,0.121
2.411,2.274
0.556,0.5820000000000001
0.387,0.16699999999999998
6.228,6.21
0.619,0.619
0.151,0.201
0.207,0.22
0.331,0.287
0.335,0.10400000000000001
0.391,0.37
1.796,1.693
0.795,0.723
0.666,0.593
2.377,2.378
1.046,0.341
1.701,1.659
0.665,0.65
0.178,0.369
2.653,3.3560000000000003
0.256,0.318
0.450,0.456
0.394,0.39399999999999996
0.049,0.059000000000000004
0.423,0.41700000000000004
0.787,0.787
0.659,0.61
0.034,0.075
0.227,0.249
1.102,1.074
1.031,1.042
0.258,0.257
1.370,2.445
0.143,0.635
1.601,1.665
2.055,0.625
0.917,1.0070000000000001
0.187,0.14300000000000002
0.301,0.23199999999999998
1.607,0.342
0.751,1.044
0.240,0.183
0.437,0.423
0.077,0.075
0.805,0.809
0.827,0.9990000000000001
2.241,2.199
0.189,0.187
0.513,0.534
0.269,0.254
0.606,0.59
0.819,0.7609999999999999
1.146,1.146
0.165,0.213
0.471,0.34
1.306,1.35
1.725,1.699
3.056,4.379
0.406,0.4
0.533,0.08199999999999999
0.088,0.129
0.865,0.855
0.168,0.19
0.571,0.5589999999999999
1.487,1.131
1.313,1.31
1.907,0.627
0.997,0.943
0.208,0.12300000000000001
0.693,0.711
3.058,3.178
0.334,0.24100000000000002
1.112,1.121
0.000,0.013999999999999999
0.982,1.0070000000000001
1.271,1.817
1.735,1.5619999999999998
0.036,0.172
4.125,4.13
0.573,0.514
0.171,0.14800000000000002
0.149,0.237
0.660,0.8
0.197,0.228
0.534,0.529
0.246,1.652
0.119,0.161
0.148,0.165
0.463,0.505
0.067,0.083
0.351,0.321
0.294,0.298
0.709,0.701
1.014,1.047
0.244,0.22899999999999998
0.143,0.149
0.473,0.435
0.240,0.201
0.764,0.645
1.418,1.345
1.091,1.0859999999999999
2.463,2.47
2.235,2.219
1.165,1.013
0.191,0.07400000000000001
3.238,3.245
1.661,2.7439999999999998
0.208,0.214
0.240,0.183
1.722,1.749
0.115,0.182
0.481,0.47200000000000003
0.610,0.648
0.168,0.19
0.917,1.1540000000000001
1.013,0.031
0.970,0.955
1.100,1.137
0.648,0.662
0.404,0.381
0.757,0.758
0.536,0.491
0.090,0.07
0.927,0.878
0.000,0.22899999999999998
0.097,0.091
0.134,0.147
0.000,0.5
0.674,0.68
1.494,1.535
2.574,2.572
0.150,0.153
0.733,0.885
1.846,1.35
0.432,0.449
0.973,1.109
0.312,0.285
0.707,0.33899999999999997
0.121,0.131
0.285,0.252
1.877,1.966
0.184,0.153
0.094,0.09300000000000001
0.964,0.93
0.758,0.77
0.523,0.522
0.968,0.9990000000000001
0.772,0.735
1.571,1.62
0.085,0.07200000000000001
3.374,2.489
1.051,1.063
0.999,1.006
0.000,0.153
0.164,0.168
1.083,0.9990000000000001
0.335,0.33
0.517,0.508
0.312,0.28800000000000003
0.446,1.196
0.551,0.37799999999999995
0.494,0.344
0.313,0.273
0.536,0.478
0.325,0.32799999999999996
0.615,0.61
0.315,0.313
0.279,0.289
1.035,0.9940000000000001
0.188,0.17800000000000002
0.218,0.214
1.525,1.3019999999999998
0.502,0.473
0.745,0.7509999999999999
0.245,0.22899999999999998
0.533,0.08199999999999999
0.445,0.309
0.229,0.20600000000000002
1.789,1.7690000000000001
0.735,0.8590000000000001
0.749,0.8540000000000001
0.704,0.748
0.202,0.171
0.123,0.11800000000000001
0.169,0.033
3.142,3.263
0.000,0.121
2.252,2.266
0.830,0.857
0.214,0.37
3.859,3.8680000000000003
1.104,0.893
0.430,1.2919999999999998
0.525,0.44299999999999995
0.203,0.23
0.403,0.396
2.001,1.909
1.470,1.469
1.109,0.925
0.078,0.019
0.178,0.228
0.195,0.19899999999999998
0.625,0.396
0.323,0.33
0.405,0.401
0.147,0.049
2.968,2.986
0.787,0.66
0.369,0.324
0.063,0.159
0.198,0.242
0.640,0.53
0.302,0.414
3.728,3.86
0.983,1.0390000000000001
0.000,0.033
0.854,0.737
0.045,0.045
0.232,0.312
0.525,0.534
0.787,0.66
0.686,0.684
0.539,0.48100000000000004
0.996,1.051
0.064,0.40700000000000003
2.876,2.96
0.121,0.11800000000000001
0.542,0.638
3.244,3.25
1.036,1.0290000000000001
3.064,3.116
1.188,1.197
0.910,1.003
0.180,0.153
0.174,0.185
0.521,0.51
3.903,3.7769999999999997
0.166,0.075
0.747,0.799
1.473,1.4669999999999999
0.689,0.121
1.668,0.19899999999999998
0.438,0.381
0.314,0.29
0.189,0.198
0.000,0.031
0.256,0.24100000000000002
0.351,0.231
3.087,3.114
1.274,2.5
2.461,2.468
2.337,2.403
0.416,0.41100000000000003
0.384,0.452
0.535,0.45899999999999996
0.834,0.39299999999999996
0.945,0.6809999999999999
0.217,0.20199999999999999
0.218,0.187
0.975,1.213
0.231,0.2
0.691,0.688
3.221,3.2760000000000002
0.218,0.23399999999999999
0.736,0.735
0.664,0.6579999999999999
0.206,0.675
2.217,2.221
0.423,0.23399999999999999
0.440,0.441
0.680,0.7070000000000001
0.312,0.324
0.266,0.652
0.196,0.258
2.150,2.767
0.128,0.1
0.706,0.76
0.246,0.17300000000000001
0.240,0.24
0.075,0.08900000000000001
0.461,0.445
0.071,3.363
0.261,0.242
0.360,0.32
0.852,0.9420000000000001
0.846,0.853
2.996,2.5869999999999997
0.087,0.086
0.022,0.048
0.720,0.7020000000000001
0.114,0.081
0.079,0.096
0.352,0.36200000000000004
0.849,0.863
0.991,0.9540000000000001
0.444,0.37799999999999995
1.760,1.724
1.158,1.18
0.548,0.8340000000000001
1.250,0.47600000000000003
0.638,0.115
1.418,1.354
0.526,0.539
2.128,1.942
0.213,0.257
3.482,3.514
0.632,0.515
1.467,1.433
1.417,1.34
0.196,0.17800000000000002
0.013,0.308
0.208,0.19899999999999998
0.181,0.098
0.985,0.9640000000000001
0.692,0.675
0.241,0.26
0.861,0.504
1.040,0.8240000000000001
2.104,0.711
0.276,0.415
1.333,1.2990000000000002
0.149,0.151
0.403,0.207
0.657,1.001
1.343,1.419
0.158,0.255
1.538,1.521
0.154,0.115
0.982,0.993
2.193,2.197
0.246,0.225
2.743,2.798
1.467,1.528
0.950,0.927
0.411,0.466
0.233,0.17600000000000002
0.697,0.9890000000000001
0.324,0.308
0.281,0.225
2.876,2.96
0.066,0.040999999999999995
0.073,0.044000000000000004
0.689,0.7
0.166,0.42
0.254,0.207
1.325,1.111
0.348,0.361
0.130,0.125
0.376,0.353
0.298,0.239
1.307,1.296
3.994,4.011
1.435,1.4509999999999998
0.081,0.057
0.263,0.068
0.190,0.19399999999999998
0.659,0.677
0.162,0.203
0.407,0.419
0.626,0.568
3.635,5.003
0.539,0.5539999999999999
2.309,1.979
0.860,0.809
1.839,1.835
0.358,0.364
0.566,1.222
0.443,0.126
0.560,0.569
0.139,0.172
1.317,1.262
0.687,0.7140000000000001
3.168,3.542
1.244,1.63
4.601,4.7139999999999995
0.030,0.17800000000000002
0.359,0.523
1.092,1.271
0.110,0.107
2.189,2.355
0.166,0.075
2.423,2.379
0.701,0.72
0.363,0.079
1.338,1.3259999999999998
0.355,0.375
0.470,0.469
0.676,0.669
7.903,7.931
0.326,0.098
0.695,0.7340000000000001
0.596,2.519
1.579,1.5519999999999998
0.207,0.19399999999999998
1.223,0.29100000000000004
3.041,3.0439999999999996
0.381,0.289
0.437,0.423
2.623,2.755
0.584,0.569
0.163,0.158
0.412,0.36700000000000005
1.704,2.088
1.564,1.585
0.371,0.36200000000000004
0.000,0.067
0.082,0.027000000000000003
0.726,0.292
1.305,1.32
0.452,0.474
0.000,0.23399999999999999
0.651,0.619
0.241,0.26
0.596,0.13
1.561,1.545
2.649,2.415
0.175,0.203
1.522,1.537
0.212,0.223
0.885,0.836
0.810,0.835
0.229,0.20600000000000002
0.894,0.905
0.726,0.696
0.210,0.16
1.199,1.225
0.000,0.5
1.728,1.855
0.656,0.6940000000000001
0.300,0.396
0.834,0.813
0.136,0.047
0.287,0.292
0.137,0.043
0.428,0.43700000000000006
0.397,0.406
0.901,0.892
0.203,0.23
0.724,0.455
0.000,0.08199999999999999
0.245,0.247
0.469,0.456
0.173,0.16399999999999998
0.430,0.353
0.111,0.10800000000000001
0.315,0.32899999999999996
0.163,0.149
0.404,0.504
2.738,3.423
0.696,0.736
0.070,0.139
0.017,0.055999999999999994
0.097,0.114
0.342,0.34700000000000003
0.809,0.846
0.047,0.113
2.724,0.34700000000000003
0.475,0.493
0.141,0.165
0.585,0.602
0.185,2.254
0.685,0.682
0.121,0.23
0.202,0.213
2.227,2.231
3.927,7.813
2.094,1.901
0.980,0.98
1.072,1.228
0.607,0.06
0.427,0.43799999999999994
0.305,0.215
0.621,0.611
0.251,0.255
0.000,0.11599999999999999
2.933,2.9189999999999996
0.426,0.41700000000000004
0.200,0.215
0.521,0.6859999999999999
0.000,0.42100000000000004
0.432,0.39899999999999997
0.000,0.012
2.268,0.539
0.272,0.084
1.146,1.171
2.738,3.423
0.831,0.779
0.391,0.37
0.505,0.396
3.449,3.445
1.426,1.578
0.391,0.39
1.290,0.927
0.484,0.47700000000000004
1.545,1.545
0.208,0.23800000000000002
0.154,0.115
0.498,0.449
0.988,0.993
0.189,0.135
0.306,0.23399999999999999
0.347,0.375
0.136,0.115
2.194,2.258
0.564,0.539
0.401,0.39299999999999996
1.106,1.122
4.454,4.455
0.192,0.191
1.253,1.072
0.260,0.284
0.389,0.385
0.509,0.514
0.375,0.21600000000000003
0.776,0.39
0.427,0.22399999999999998
6.607,6.652
0.378,0.374
2.108,2.24
0.793,0.655
0.370,0.267
3.697,3.714
0.024,0.033
0.002,0.013000000000000001
0.051,0.027000000000000003
1.045,1.037
0.759,0.43200000000000005
0.177,0.179
0.085,0.102
0.475,0.462
1.770,1.774
2.266,2.287
0.192,0.174
1.931,1.903
0.419,0.405
1.810,1.8230000000000002
0.136,0.172
0.513,0.387
0.744,0.301
0.296,0.27699999999999997
0.444,0.446
0.105,0.098
1.448,2.397
0.273,0.258
0.322,0.13699999999999998
0.458,0.163
1.415,1.379
0.359,0.361
0.206,0.14300000000000002
1.601,1.665
0.997,0.992
0.271,0.19899999999999998
1.665,1.7080000000000002
0.782,0.765
0.960,0.585
0.182,0.253
0.513,0.507
1.608,1.395
1.244,1.168
3.000,3.0
1.228,2.576
2.064,2.048
2.239,0.5660000000000001
0.433,0.33799999999999997
0.665,0.584
0.818,0.86
0.772,0.875
1.314,1.274
1.213,1.219
0.132,0.21899999999999997
0.965,0.364
0.327,0.425
0.162,0.22699999999999998
3.644,3.588
0.465,0.466
5.703,5.736000000000001
0.160,0.16899999999999998
0.094,0.14800000000000002
0.041,0.045
1.891,2.1790000000000003
0.084,0.08199999999999999
2.169,2.085
0.578,0.625
1.586,1.567
0.166,0.17800000000000002
0.622,0.532
0.000,0.369
1.888,1.9
0.216,0.222
0.664,0.667
0.242,0.23800000000000002
4.476,4.493
0.965,0.972
1.266,0.069
1.047,1.123
0.496,0.41700000000000004
0.664,0.648
0.201,0.239
0.913,0.841
0.978,1.0
0.668,0.6940000000000001
0.697,0.698
0.163,0.185
0.586,0.505
0.000,0.037000000000000005
0.242,0.242
0.206,0.21
1.854,1.923
0.622,0.6409999999999999
0.269,0.298
1.390,1.33
0.636,0.626
0.000,0.42
0.187,0.14300000000000002
1.107,1.158
1.337,0.736
0.458,0.294
0.344,0.345
0.285,0.28300000000000003
3.543,3.54
0.813,0.7859999999999999
1.372,1.517
1.873,1.8719999999999999
0.733,0.75
0.894,0.9059999999999999
0.019,0.135
0.726,0.649
1.109,0.925
0.430,0.861
5.560,5.129
1.899,1.906
0.369,0.324
0.234,0.114
0.097,0.105
2.681,2.6660000000000004
1.619,1.798
0.307,0.45899999999999996
0.644,0.648
0.252,0.145
0.822,0.794
0.312,0.307
0.190,0.19399999999999998
0.592,0.332
2.772,2.852
0.222,0.213
0.098,0.059000000000000004
0.213,0.257
4.949,4.974
0.000,0.35100000000000003
1.306,1.35
0.967,1.0170000000000001
