User_ID,Product_ID,Purchase,orig
1004430,P00135742,13801,8335
1004430,P00011042,5360,2258
1004430,P00049342,5827,8084
1004430,P00145642,9403,7858
1004430,P00062142,5439,4198
1004430,P00192842,5491,5294
1004430,P00206342,4302,2039
1004431,P00005042,17292,20180
1004431,P00057642,16431,3905
1004432,P00176842,1640,1739
1004433,P00148642,15603,20123
1004433,P00066742,232,590
1004433,P00249542,10862,15193
1004433,P00343042,6576,7069
1004433,P00313742,2629,3053
1004434,P00359142,12149,16481
1004435,P00283842,5623,5867
1004435,P00267542,12674,11553
1004435,P00295942,11260,6663
1004436,P00005742,8474,9884
1004436,P00114442,7496,5427
1004436,P00331042,6415,5408
1004436,P00229942,5155,1800
1004436,P00251442,5906,3479
1004436,P00183942,9882,10866
1004436,P00062842,13750,11424
1004437,P00240442,12150,16363
1004437,P00247542,5749,6082
1004437,P00229342,4861,3472
1004437,P00277642,11051,3510
1004437,P00278042,12546,11822
1004437,P00118742,6324,5149
1004437,P00211142,5400,5213
1004437,P00112542,13975,15811
1004437,P00278242,12468,11684
1004437,P00146142,8978,4356
1004437,P00359742,9193,8122
1004438,P00287842,7073,4151
1004438,P00100942,5999,5276
1004438,P00160342,6357,5862
1004438,P00051042,6438,4184
1004438,P00188442,6369,5181
1004438,P00344042,2193,2267
1004438,P00189942,2187,2866
1004438,P00211242,6850,5867
1004438,P00121242,12769,9978
1004438,P00121642,6367,5217
1004439,P00112142,14746,15551
1004439,P00248542,6099,5826
1004439,P00295942,11821,10113
1004439,P00074342,5511,7086
1004440,P00169442,7922,8071
1004440,P00258942,4555,5447
1004441,P00034042,11579,7805
1004442,P00341342,14582,15711
1004442,P00111242,14890,11896
1004443,P00050342,4173,1861
1004443,P00296042,5058,4036
1004443,P00351842,4641,7153
1004443,P00210942,5248,7082
1004443,P00116842,11579,10015
1004443,P00195642,4511,3635
1004444,P00255842,19133,20731
1004445,P00355142,14208,19115
1004445,P00293242,6661,7832
1004445,P0096042,8829,8106
1004445,P00297042,6052,2025
1004445,P00115742,16286,8689
1004445,P00258742,6021,6954
1004445,P00004742,15282,20684
1004446,P00295942,11736,10047
1004446,P00003242,7826,10068
1004446,P00159542,18955,10001
1004446,P00090842,5485,7561
1004446,P00186642,10811,9630
1004446,P00320842,8943,7994
1004446,P00004742,17157,20023
1004446,P00053042,5918,6873
1004446,P00138542,6335,8745
1004446,P00356742,5608,5196
1004446,P00045342,10918,7904
1004446,P00139542,5059,5391
1004446,P00036342,5383,5419
1004446,P00105942,5443,3570
1004446,P00000342,5195,5367
1004446,P00052942,4773,1862
1004446,P00001942,3859,2042
1004446,P00006242,5544,3469
1004446,P00223542,13102,7664
1004446,P00227942,8852,6960
1004446,P00299442,9631,10778
1004446,P00183942,9369,8009
1004446,P00113142,15202,15216
1004446,P00017642,6857,3874
1004447,P00116242,7090,8044
1004447,P00117942,5914,5162
1004447,P00311442,4037,3177
1004447,P00019342,11223,11455
1004447,P00196042,1174,2063
1004447,P00345942,6379,8074
1004447,P00243942,11646,15296
1004447,P00352842,10116,12743
1004447,P00065342,9480,10148
1004447,P00032342,3490,4474
1004447,P00018042,12263,8803
1004447,P00170342,7887,7657
1004447,P00046142,13090,11992
1004447,P00233942,9731,8001
1004447,P00122442,12121,4453
1004447,P00035942,11916,8305
1004447,P00359742,8898,4205
1004447,P00313642,15106,16692
1004447,P00298442,14225,16353
1004447,P00319042,6233,5476
1004447,P00121642,5843,5299
1004447,P00232442,4973,3612
1004447,P00345242,3676,5257
1004447,P00315042,6886,5820
1004447,P00311842,4223,4687
1004447,P00351542,4137,4571
1004447,P00323642,7409,5960
1004447,P00285242,9284,10615
1004448,P00058042,10174,9696
1004448,P00209842,8012,8891
1004448,P00178142,9260,8121
1004448,P00117942,8131,7029
1004448,P00112142,18352,15703
1004448,P00112042,5967,3857
1004448,P00084442,2279,931
1004448,P00117142,16398,15906
1004448,P00002542,9038,9773
1004448,P00312142,8971,8001
1004448,P0097242,17090,19140
1004448,P00177542,17326,15797
1004448,P00123142,5855,6054
1004448,P00273742,17926,19517
1004448,P00173842,14687,11808
1004448,P00084342,2241,928
1004448,P00270542,17135,15833
1004448,P00045542,6790,6931
1004448,P00075742,8394,8089
1004448,P00105442,6198,5999
1004448,P00207942,17022,20237
1004448,P00331542,7823,8767
1004448,P00289242,15631,15605
1004448,P00259842,14350,15743
1004448,P00242442,14027,4347
1004448,P00321142,13576,11400
1004448,P00267742,7247,7132
1004448,P00211142,7739,7173
1004448,P00090942,18436,19232
1004448,P00223142,7302,5397
1004448,P00230842,9039,7922
1004449,P00046742,17255,15334
1004449,P00212042,1398,771
1004449,P00117442,7691,8663
1004449,P00174442,7726,8683
1004449,P00134342,7716,6894
1004450,P00125942,12732,8079
1004451,P00118742,6032,6958
1004451,P00015242,3642,1919
1004451,P00010742,15123,15542
1004451,P00201442,14157,11482
1004451,P00015842,11440,11675
1004451,P00064042,8045,8375
1004451,P00115442,6790,6054
1004451,P00150042,6103,2152
1004451,P00079942,5751,4159
1004451,P00232342,3546,1658
1004452,P00151742,6632,7950
1004452,P00117442,6787,8678
1004452,P00173542,5946,8785
1004452,P00006142,7360,8085
1004452,P00129542,7370,7962
1004452,P00124642,14912,16151
1004454,P00002942,11233,9915
1004454,P00158242,12001,12580
1004454,P00143642,5944,4251
1004454,P00031242,12711,14142
1004454,P00239742,4957,9947
1004454,P00122442,9865,11896
1004454,P00037042,7750,7817
1004456,P00117442,7108,6951
1004456,P00049642,8037,9709
1004456,P00034842,6670,7079
1004456,P00054342,17585,20995
1004456,P00284742,7100,7025
1004456,P00084042,1690,1410
1004457,P00112542,17127,19534
1004457,P00277642,12905,16236
1004457,P00348942,9304,9698
1004457,P00111042,19013,17204
1004457,P00051442,9604,7903
1004457,P00153842,8612,8141
1004457,P00059442,18081,19934
1004457,P00195842,11274,10564
1004457,P00075542,8510,10078
1004458,P00211142,6075,3620
1004458,P00294442,10255,10635
1004458,P00192842,5909,6898
1004458,P00001842,13178,16673
1004458,P00127942,11065,15412
1004458,P00269242,3896,3132
1004458,P00102242,6182,7772
1004458,P00320742,9715,8110
1004458,P00040642,3829,3461
1004458,P00153842,7193,6074
1004458,P00193542,12794,3941
1004458,P00198742,11502,11551
1004458,P00278442,3487,4481
1004458,P00295742,6221,6074
1004459,P00113542,8539,5965
1004459,P00058042,8730,8074
1004459,P00286442,8095,6074
1004459,P00260042,7468,7005
1004459,P00331942,7033,5156
1004459,P00288942,14554,11696
1004459,P00003442,2634,3461
1004459,P00333042,6552,3559
1004459,P00106742,12517,13649
1004459,P00267742,6118,5473
1004460,P00010842,8399,6168
1004460,P00032142,4578,7134
1004460,P00048042,13726,11914
1004460,P00117442,6902,7142
1004460,P00001242,4373,3701
1004460,P00155142,12318,11504
1004460,P00066642,10307,11577
1004461,P00286742,15453,19529
1004461,P00052042,12105,19681
1004461,P00190142,11564,10796
1004462,P00350942,10228,5418
1004462,P00121342,17117,4023
1004465,P00074142,8578,8096
1004465,P00057542,10138,8357
1004465,P00223242,5532,3530
1004465,P00141842,5020,2055
1004465,P00150142,7248,7895
1004466,P00052842,20793,19061
1004466,P00346242,14823,15908
1004466,P00258742,6765,5312
1004466,P00275842,11578,12881
1004466,P00127642,15324,15538
1004466,P00327642,3318,1593
1004467,P00262542,6465,3520
1004467,P00147942,15741,11616
1004467,P00236942,1041,1383
1004467,P00127942,12209,12119
1004467,P00043942,7345,8116
1004467,P00146742,14091,7819
1004467,P00039742,5174,6969
1004467,P00282642,6349,6942
1004467,P00344442,6273,5292
1004468,P00085342,19120,14196
1004468,P00110942,16977,19408
1004468,P00111842,8513,9834
1004469,P00058642,3080,3765
1004470,P00351142,16813,19415
1004470,P00102642,3168,2861
1004470,P00085942,14923,16330
1004470,P00015342,11040,9749
1004470,P00192942,7027,5438
1004470,P00033542,6440,5242
1004470,P00102042,6002,5353
1004470,P00128342,5057,5385
1004470,P00360042,7623,9870
1004471,P00120342,6981,5272
1004471,P00050242,7195,7824
1004471,P00270842,6065,5307
1004471,P00350942,10049,10965
1004472,P00354942,6281,5899
1004472,P00057942,15061,15633
1004472,P00339942,14893,11391
1004472,P00046742,15616,15525
1004472,P00324742,12056,13067
1004472,P00187442,10131,13133
1004472,P00201442,15203,15202
1004472,P00178042,7069,7807
1004472,P00288542,7417,8057
1004472,P00298242,7674,3991
1004472,P00036942,5498,3481
1004472,P00257542,6112,5444
1004472,P00077942,4910,3684
1004473,P00247642,16224,16475
1004473,P00117442,6695,8846
1004473,P00031142,16220,16301
1004473,P00044442,14820,15198
1004473,P00230842,7277,8122
1004473,P00102442,7353,7895
1004473,P00248742,5856,6880
1004473,P00157642,12529,11953
1004473,P00184142,7521,6174
1004473,P00317242,5928,4148
1004473,P00192042,5393,5356
1004473,P00316842,2114,2084
1004473,P00251342,4971,3433
1004473,P00343042,6626,6905
1004473,P00121342,15237,15169
1004473,P00189842,9955,8089
1004473,P00190042,9955,10779
1004475,P00117442,7209,7179
1004475,P00007542,12446,17024
1004475,P00142142,12252,12127
1004476,P00120342,6484,8780
1004476,P00088642,6676,5476
1004476,P00299642,6855,7987
1004476,P00091842,7533,10064
1004476,P00101342,15780,16458
1004476,P00231842,7085,9862
1004476,P00280742,15184,11941
1004476,P00091142,7708,6075
1004476,P00355142,11282,4108
1004476,P00233342,10008,11414
1004477,P00255842,17825,20773
1004477,P00070342,11600,11922
1004477,P00362442,5641,1971
1004477,P00278242,13728,15459
1004477,P00221242,9920,4017
1004477,P00129842,15316,12731
1004477,P00183342,4897,6985
1004478,P00116142,20458,18666
1004478,P00116642,6035,6960
1004478,P00289342,5505,6996
1004478,P00071542,5959,3600
1004478,P00273942,6063,7108
1004478,P00104942,5632,7070
1004478,P00223142,5810,5431
1004478,P00157642,13528,15362
1004478,P00105342,12502,7871
1004478,P00201342,12276,11409
1004478,P00111042,17316,20795
1004478,P00178342,7029,6092
1004478,P00331942,5905,5147
1004478,P00086442,6875,7786
1004478,P00123442,3340,3540
1004478,P00284642,5889,5453
1004480,P00150342,6474,7822
1004480,P00295842,5685,1964
1004480,P00073842,10864,4318
1004480,P00228642,4783,3764
1004480,P00270542,13301,15614
1004480,P00034442,11044,8318
1004480,P0097242,15150,15642
1004480,P00321042,10861,4089
1004480,P00110042,6007,6874
1004480,P00150542,6093,7068
1004480,P00303842,5086,5212
1004480,P00129642,6473,8566
1004480,P00100942,6778,8695
1004480,P00319042,6703,8893
1004480,P00101842,16340,20040
1004480,P00022642,6414,5186
1004480,P00104542,6989,8106
1004480,P00154642,6965,9815
1004480,P00015442,6343,8079
1004480,P00118042,6984,4093
1004480,P00143742,6811,5879
1004480,P00108642,7176,6075
1004480,P00243842,6440,3992
1004480,P00253542,6962,5901
1004480,P00113842,15028,12372
1004480,P00173042,25,578
1004481,P00044442,15111,15182
1004481,P00241642,12692,15748
1004482,P00215342,7776,9991
1004482,P00192442,7046,6126
1004482,P00153842,8485,8111
1004482,P00275842,12045,9813
1004482,P00282642,7046,8656
1004482,P00298442,14605,8370
1004482,P00288642,14725,16789
1004482,P00346642,6466,4091
1004482,P00031042,9274,7803
1004482,P00129542,7694,8017
1004482,P00046442,7322,8059
1004482,P00015442,6931,7904
1004482,P00040242,5217,5320
1004482,P00138642,14236,12466
1004482,P00349442,16255,20559
1004482,P00106042,7676,6905
1004482,P00282742,6135,7063
1004482,P00210942,7425,6859
1004482,P00117642,20053,18545
1004482,P00288042,8603,10027
1004482,P00083842,7968,7075
1004482,P00202142,8190,8098
1004482,P00058342,10463,13229
1004482,P00184942,16627,19357
1004482,P00057942,12675,8106
1004482,P00165842,12423,11109
1004482,P00315642,7664,10037
1004482,P00305042,4648,3015
1004482,P00332942,6275,5238
1004482,P00337942,6326,3524
1004483,P00153842,7241,5888
1004483,P00346642,5393,1971
1004483,P00165742,6697,7795
1004483,P00117442,6348,7087
1004483,P00054242,14789,15339
1004483,P00034742,6403,6921
1004483,P00158842,5683,6024
1004483,P00037142,12840,11500
1004483,P00023042,4963,5265
1004484,P00110842,18003,19554
1004484,P00328042,8324,7901
1004484,P00085142,8825,8705
1004484,P00233542,14937,19149
1004484,P00178242,8484,7907
1004484,P00221342,14302,15352
1004484,P00228642,6172,6990
1004484,P00122742,4147,1607
1004484,P00154642,8069,9753
1004484,P00049342,7851,9748
1004484,P00084942,8123,7174
1004485,P00034242,6073,5268
1004485,P00102142,154,404
1004485,P00064142,13228,8576
1004486,P00327842,3433,2240
1004487,P00147942,14399,15511
1004487,P00074442,10997,12073
1004488,P00058642,2126,3028
1004488,P00344042,2272,3089
1004488,P00274142,13562,15638
1004488,P00182142,14181,19074
1004488,P00270942,12518,11803
1004488,P00281642,11636,7729
1004488,P00244042,9954,11918
1004488,P00315442,12541,12054
1004488,P00254442,7693,4000
1004488,P00129142,5004,4389
1004488,P00226342,3506,4489
1004488,P00304142,4732,3748
1004488,P00088242,14899,16435
1004489,P00249142,6706,6955
1004489,P00220342,7704,8860
1004489,P00346242,15550,11738
1004489,P00187442,10832,10139
1004489,P00193642,12319,9583
1004489,P00071242,12951,8043
1004489,P00122442,12839,11492
1004489,P00049142,13108,11394
1004489,P00244142,10346,11609
1004489,P00070942,12909,13656
1004489,P00278942,17513,19065
1004489,P00070042,14988,11896
1004489,P00354342,5908,7116
1004489,P00158242,15939,16365
1004489,P0095642,6560,5376
1004489,P00116142,22147,23296
1004489,P00117142,15726,16031
1004489,P00119342,20217,23908
1004490,P00265242,7310,8846
1004490,P00279442,14313,12111
1004490,P00331042,6734,6946
1004490,P00102242,6441,5886
1004490,P00250842,6184,7861
1004490,P00248942,16351,11501
1004490,P00124742,18610,18896
1004490,P00117542,3040,3873
1004490,P00344142,3192,3890
1004490,P00035842,5646,6950
1004490,P00085442,1397,1764
1004490,P00346242,15318,19457
1004490,P00285642,10798,9788
1004490,P00304442,15033,15646
1004490,P00149342,552,944
1004490,P00118142,8189,8078
1004490,P00111942,8195,8079
1004490,P00066242,9037,11582
1004491,P00235742,6020,5414
1004491,P00187842,16620,19700
1004491,P00165442,12305,15730
1004491,P00082242,5536,6018
1004491,P00030942,3352,2871
1004491,P00182342,16122,19305
1004491,P00042142,14586,11493
1004492,P00216342,10292,10667
1004493,P00102642,430,2808
1004493,P00157542,5364,6099
1004493,P00334242,13303,7913
1004493,P00355242,2904,1778
1004494,P00182142,16000,15616
1004494,P00323542,8322,7982
1004495,P00190142,11291,10684
1004495,P00113242,18831,19065
1004495,P00161542,10155,9859
1004496,P00348042,5681,5335
1004496,P00150842,4901,6063
1004496,P00152542,14614,20686
1004496,P00116742,6531,7561
1004496,P00312442,5074,5899
1004496,P00057642,16631,15887
1004496,P00355142,15683,15227
1004497,P00323742,8951,6189
1004497,P00177342,8775,7868
1004497,P00313442,7901,7185
1004497,P00298142,7753,8645
1004497,P00116842,14206,13124
1004497,P00059642,14159,15478
1004497,P00225842,8140,3722
1004497,P00193642,13135,13033
1004497,P00199842,15801,16142
1004497,P00081142,16052,16012
1004497,P00130642,5409,4587
1004497,P00329142,14690,11883
1004497,P00218142,11785,7980
1004497,P00359342,4802,2977
1004497,P00269442,4771,1519
1004497,P00312442,5643,3122
1004497,P00317942,7349,7996
1004497,P00238442,16228,20224
1004497,P00246942,11305,12776
1004497,P00089942,8619,7998
1004497,P00269842,7609,7906
1004498,P00328142,6578,4191
1004498,P00049442,12914,8176
1004498,P00223742,9317,6373
1004498,P00102342,6944,7866
1004498,P00367042,7449,4202
1004498,P00310342,15740,4482
1004499,P00034042,14944,11479
1004499,P00248942,17171,15214
1004499,P00054242,17397,15844
1004499,P00115942,9100,7843
1004501,P00070542,11049,11010
1004501,P00274242,15603,15596
1004501,P00111242,17423,19103
1004502,P00114042,7354,7193
1004502,P00161942,7274,6865
1004502,P00052842,19985,18770
1004502,P00085242,9017,7887
1004502,P00042142,12054,15200
1004502,P00184742,4748,4547
1004502,P00089342,8974,9801
1004502,P0094842,2684,3541
1004502,P00289042,7798,9996
1004502,P00110742,16045,15335
1004502,P00285742,8056,7831
1004502,P00079642,7412,5989
1004502,P00210642,7163,5974
1004502,P00210042,7404,7913
1004502,P00187442,9896,10098
1004502,P00271542,3469,3100
1004502,P00112042,3279,3101
1004503,P00244742,5574,7448
1004503,P00293242,8678,9807
1004504,P00129042,10781,4130
1004505,P00112142,16620,11772
1004505,P00303642,7659,7883
1004505,P00289242,15696,15837
1004505,P00303442,14051,15761
1004505,P00127242,15793,15311
1004505,P00267542,14850,15266
1004505,P00193342,5653,6138
1004505,P00036842,15832,19202
1004505,P00109542,8184,5848
1004505,P00122442,14623,15199
1004505,P00258942,6162,6858
1004505,P00145042,16777,15519
1004505,P00306042,11027,9711
1004505,P00181542,6617,7548
1004505,P00231942,5409,6174
1004505,P00111942,9461,7769
1004506,P00121342,17508,19235
1004506,P00355942,8713,7983
1004506,P00336142,6453,5257
1004506,P00022942,6651,5273
1004506,P00170642,6843,6952
1004506,P00180342,5535,5917
1004506,P00118242,7492,7178
1004506,P00288342,8137,8065
1004506,P00298442,15818,16396
1004506,P00105442,5149,4460
1004506,P00346542,15978,23716
1004506,P00195242,8328,5975
1004506,P00312342,8121,8143
1004506,P00265742,7465,8900
1004506,P0095842,10681,13276
1004506,P00190042,10727,10652
1004506,P00089942,8266,6054
1004506,P00085942,14460,16002
1004507,P00265242,9084,8583
1004507,P00025442,18941,19107
1004507,P00320942,10624,15452
1004507,P00184942,18847,15687
1004507,P00088042,16131,19425
1004507,P00057942,15966,15656
1004507,P00006942,14395,11380
1004507,P00227842,12250,15899
1004507,P00015242,6179,8597
1004508,P00334042,13722,11970
1004508,P00124342,5030,7507
1004508,P00254242,5302,5444
1004508,P00069242,5612,6156
1004508,P00345142,3949,3508
1004508,P00116242,8037,6034
1004508,P00241442,8320,6396
1004508,P00032942,11370,9095
1004508,P00173142,12957,15545
1004508,P00187842,12467,11845
1004508,P00288942,14041,15440
1004508,P00339542,12689,11467
1004508,P00143642,7596,3995
1004508,P00113442,11608,13506
1004508,P00280742,15618,16169
1004508,P00300542,6884,8142
1004508,P00184142,7124,8113
1004508,P00007742,6125,8126
1004508,P00178342,7399,2246
1004508,P00295242,6560,7976
1004508,P00083442,7006,5917
1004508,P00283242,5143,5341
1004508,P00045642,5461,4241
1004508,P00346642,5743,4150
1004508,P00209842,6339,7131
1004508,P00021742,6376,8616
1004508,P00130842,5033,3589
1004508,P00216442,5910,5270
1004508,P00259042,4662,1844
1004508,P00346942,7915,4453
1004508,P00315742,4344,2044
1004508,P00218642,5072,3697
1004508,P00000642,14046,12096
1004508,P00136142,13092,11959
1004508,P00225942,3432,6006
1004508,P00217242,10068,11670
1004508,P00367142,4280,5997
1004508,P00241642,11795,15525
1004508,P00229042,5073,7145
1004508,P00254642,5955,5320
1004509,P00033542,6390,5359
1004509,P00128942,16321,19295
1004509,P00120342,7347,5320
1004509,P00113042,6970,6066
1004509,P00343042,6943,8751
1004509,P00153742,7711,9852
1004509,P00115542,8183,7836
1004509,P00233342,13944,15447
1004510,P0097142,805,1034
1004510,P00327542,5681,6937
1004510,P00185542,1394,2187
1004510,P00080342,15616,19080
1004510,P00177442,13658,15300
1004510,P00276142,484,1067
1004510,P00192942,5138,3606
1004510,P00101942,6791,8128
1004510,P00285742,5970,6029
1004510,P00227842,10369,9766
1004510,P00345742,10109,11879
1004510,P00191742,1359,1462
1004510,P00254842,4099,5385
1004510,P00205242,4348,3708
1004510,P00128342,2246,1811
1004510,P00313742,1848,3874
1004510,P00326242,11119,9647
1004510,P00093342,8214,8091
1004510,P00317542,11602,11851
1004510,P00226242,3532,4421
1004510,P00353842,12868,8403
1004510,P00343442,588,734
1004510,P00336642,4850,4137
1004510,P00086342,7062,7764
1004510,P00091342,6391,6103
1004510,P00116942,13749,12678
1004510,P00058142,10077,10954
1004510,P00359042,6302,6625
1004510,P00267742,4659,3716
1004510,P00305942,4209,3493
1004510,P00362342,5176,5326
1004510,P00198742,11723,7905
1004510,P00125942,11662,12027
1004510,P00127242,11263,15545
1004510,P00345642,8611,8042
1004510,P00160942,10486,7929
1004510,P00016842,7063,7814
1004510,P00016742,7923,7988
1004510,P00143642,8030,7831
1004510,P00169042,9918,7926
1004510,P00057442,4793,5247
1004510,P00194142,3099,2966
1004510,P00052742,8339,4117
1004510,P00231242,10369,4234
1004510,P00280542,3345,4512
1004510,P00174142,7820,5348
1004510,P00082742,1564,783
1004510,P00163542,8113,9529
1004510,P00267042,8142,10886
1004510,P0096942,10194,13358
1004510,P00030942,1446,1474
1004510,P00185342,8720,13676
1004510,P00156842,1434,3513
1004510,P00164742,1330,2755
1004511,P00182242,17003,19650
1004511,P00127642,17243,19663
1004511,P00356742,7052,5396
1004511,P00305042,4812,6158
1004511,P00127542,14145,19309
1004511,P00343542,7393,10051
1004511,P00243942,15536,15563
1004511,P00281642,15540,19577
1004512,P00219942,16538,16390
1004512,P00289942,12386,11037
1004512,P00271142,7604,8662
1004512,P00005042,19582,16187
1004512,P00182342,14270,15862
1004512,P00127942,12577,11885
1004512,P00321042,14651,15757
1004512,P00086042,8359,7920
1004512,P00293242,9174,10075
1004512,P00296042,7083,6006
1004513,P00124642,15660,20432
1004513,P00075742,6634,7933
1004514,P00235942,5228,4488
1004514,P00173242,6032,1870
1004514,P00300042,13840,8533
1004514,P00110742,17454,19035
1004514,P00112642,14673,19540
1004514,P00150842,3931,1563
1004514,P00225942,4534,4706
1004515,P00090942,17790,19474
1004516,P00131842,15313,20398
1004516,P00116142,21467,18853
1004516,P00131042,8320,7989
1004517,P00112142,14064,11861
1004517,P00178942,6207,8656
1004517,P00351042,4310,5187
1004517,P00130742,12259,7848
1004517,P00010242,5591,7113
1004517,P00137242,5498,5365
1004517,P00124242,4636,4475
1004517,P00259942,12285,12349
1004517,P00289242,11916,7999
1004517,P00247542,6336,6122
1004517,P00182642,10308,13007
1004517,P00316842,2034,2805
1004517,P00335242,5659,3454
1004517,P00225842,7403,6522
1004517,P00213742,7540,8120
1004518,P00070942,13535,13422
1004518,P00006842,7630,8792
1004520,P00021742,7276,5434
1004520,P00274942,8310,7828
1004520,P00157642,14045,11535
1004520,P00034442,13806,15730
1004520,P00116142,20579,23953
1004520,P00031142,16944,12554
1004520,P00153842,7882,7804
1004520,P0097242,16466,19488
1004520,P00207442,13093,16398
1004520,P00346142,14313,15557
1004520,P00142942,13319,11491
1004520,P00116742,6785,7488
1004520,P00041342,4724,2994
1004520,P00150842,4058,6056
1004521,P00105342,14333,11697
1004521,P00129542,7746,7928
1004521,P00280442,4862,6023
1004521,P00021742,7103,7142
1004521,P00102242,6803,5890
1004521,P00139542,5534,7094
1004521,P00084542,7204,8753
1004521,P00289042,7588,8058
1004522,P00029742,3891,3716
1004522,P00121342,14751,15841
1004522,P00086342,8305,8035
1004522,P00117442,6326,7048
1004522,P00171742,5493,3613
1004522,P00301542,8807,12206
1004522,P00217442,16346,11755
1004522,P00274042,14451,11380
1004522,P00310142,4736,3729
1004524,P00144242,5452,5378
1004524,P00053842,2175,2870
1004524,P00170942,4818,1745
1004524,P00302642,11683,16645
1004524,P00184442,12938,15315
1004524,P00008742,5121,3651
1004524,P0094142,1453,2827
1004524,P00146142,9373,7701
1004524,P00134542,4417,5290
1004524,P00221942,10048,11892
1004524,P00114942,15616,19242
1004524,P00199442,6015,5191
1004524,P00222842,6639,7950
1004525,P00115942,8967,5945
1004525,P00111942,8938,9828
1004526,P00350042,16061,20357
1004526,P00356342,11246,4314
1004526,P00289942,10804,8315
1004526,P00048842,7084,10025
1004526,P00272542,7301,9886
1004526,P00226742,4104,2997
1004526,P00346142,12905,15909
1004526,P00312142,7539,6051
1004528,P00240142,6273,8867
1004528,P00220442,6717,7147
1004529,P00110942,16766,19211
1004530,P00171542,8293,6449
1004530,P00085242,8266,7829
1004531,P00231942,3662,1593
1004531,P00338542,13391,7755
1004531,P00058942,15617,20613
1004531,P00346242,12619,11875
1004531,P00316642,1718,3555
1004531,P00230742,4722,1928
1004531,P00084842,7384,9960
1004531,P00057642,14211,19436
1004531,P00088042,14180,15398
1004531,P00274142,14966,11807
1004531,P00112442,17322,20281
1004532,P00059442,17365,16381
1004532,P0097142,1897,1727
1004532,P00155642,7335,5952
1004532,P00057642,15352,15796
1004532,P00001042,14753,15253
1004533,P00236642,13937,16309
1004534,P00355142,16161,15531
1004534,P00000642,16887,11743
1004534,P00241642,13720,11915
1004534,P00028442,13905,15615
1004535,P00119742,8173,8648
1004535,P00048442,7412,7014
1004535,P00117042,17495,19358
1004535,P00031442,7543,5257
1004535,P00089242,12290,9708
1004535,P00217942,7431,8802
1004535,P00128042,16155,15254
1004535,P00139542,6282,3477
1004535,P00050542,5683,6927
1004535,P00191542,2801,2179
1004535,P00324542,6759,8701
1004535,P00277442,14954,15659
1004535,P00140742,16039,15627
1004537,P00354942,6598,4061
1004538,P00252742,6059,9752
1004538,P00257242,11390,4642
1004538,P00188742,6259,9836
1004538,P00085642,6682,3637
1004539,P00250242,4069,8849
1004539,P00085342,15447,5498
1004539,P00126142,3745,2233
1004539,P00109942,2857,2056
1004540,P00299142,6386,5248
1004541,P00197242,603,735
1004541,P00156542,1222,1449
1004541,P00189842,7777,5320
1004541,P00190142,7752,2676
1004541,P00325142,6127,2663
1004541,P00057342,1387,3446
1004541,P00065242,7833,10051
1004541,P00137642,4593,2648
1004542,P00240142,6809,8841
1004543,P00127842,12756,12052
1004543,P00319942,11929,8270
1004543,P00111042,17569,17221
1004543,P00235642,6207,5936
1004543,P00129642,6893,8742
1004543,P00100842,6840,8777
1004543,P00113342,15192,19445
1004543,P00212142,7205,8138
1004543,P00205642,5752,7157
1004543,P00196642,5705,5997
1004543,P00207342,5513,5209
1004543,P00179042,3061,4470
1004543,P00222642,5128,7025
1004543,P00218342,4848,5337
1004543,P00148642,17363,20261
1004543,P00100642,6729,7138
1004543,P00245642,5179,5327
1004543,P00123142,3832,1487
1004543,P00219742,10659,8380
1004543,P00323442,6090,7152
1004543,P00031842,7812,11668
1004543,P00155442,12085,7918
1004543,P00042242,4063,3753
1004543,P00021742,6519,5336
1004543,P00331942,6294,6877
1004543,P00256842,5103,3555
1004543,P00254642,6042,7027
1004543,P00211142,6130,7001
1004543,P00302442,5248,3762
1004543,P00077942,4549,1790
1004543,P00126242,7001,3444
1004543,P00274642,1707,1480
1004543,P00036742,11463,11776
1004543,P00143642,7126,4133
1004543,P00240442,12810,12056
1004543,P00102442,7630,7819
1004543,P00110242,7541,7836
1004543,P00363242,6567,7901
1004543,P00088942,8061,7987
1004543,P00115842,16291,16580
1004543,P00178042,6975,5856
1004543,P00047942,5879,6991
1004543,P00062742,6835,6101
1004543,P00334042,13414,11610
1004543,P00297942,7349,7837
1004543,P00116142,21411,18853
1004543,P00332342,6103,6879
1004543,P00355242,5491,6984
1004543,P00263842,6725,7836
1004543,P00204342,14445,13048
1004544,P00261642,7191,7857
1004544,P00116542,6541,7185
1004545,P00289042,7350,8069
1004546,P00278042,14566,15570
1004546,P00327642,3486,3007
1004546,P00000142,11681,10816
1004546,P00116842,13652,16000
1004546,P00043542,7559,5863
1004547,P00334242,15210,11390
1004548,P00285842,6321,5293
1004549,P00242742,13268,3863
1004549,P00130642,5042,5959
1004549,P00103442,3488,4432
1004550,P00208342,14175,15161
1004551,P00025442,17393,12052
1004551,P00334242,16281,11727
1004551,P00213842,17458,20855
1004551,P00348742,15403,8645
1004551,P00117542,3068,3871
1004552,P00074642,5904,8622
1004552,P00071242,12692,11983
1004552,P00313042,6833,5325
1004552,P00229742,14127,11562
1004552,P00230842,8391,7778
1004553,P00126042,7293,6004
1004553,P00306542,5473,5197
1004553,P00210242,6934,4104
1004553,P00127342,13284,15755
1004553,P00127542,12516,15823
1004554,P00197542,5874,3473
1004555,P00122442,12507,4005
