User_ID,cat,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Purchase,aver,prob
1002394,4,M,36-45,6,B,2,1,24178,,
1002394,5,M,36-45,6,B,2,1,223606,,
1002394,6,M,36-45,6,B,2,1,51280,,
1002394,8,M,36-45,6,B,2,1,40252,,
1002394,9,M,36-45,6,B,2,1,5348,,
1002394,11,M,36-45,6,B,2,1,62842,,
1002394,12,M,36-45,6,B,2,1,11499,,
1002394,14,M,36-45,6,B,2,1,54605,,
1002394,15,M,36-45,6,B,2,1,113070,,
1002394,16,M,36-45,6,B,2,1,61452,,
1002394,17,M,36-45,6,B,2,1,16712,,
1002395,1,M,36-45,7,C,1,0,389394,,
1002395,2,M,36-45,7,C,1,0,111107,,
1002395,3,M,36-45,7,C,1,0,10866,,
1002395,4,M,36-45,7,C,1,0,2775,,
1002395,5,M,36-45,7,C,1,0,327075,,
1002395,6,M,36-45,7,C,1,0,295302,,
1002395,7,M,36-45,7,C,1,0,16262,,
1002395,8,M,36-45,7,C,1,0,506312,,
1002395,9,M,36-45,7,C,1,0,24914,,
1002395,10,M,36-45,7,C,1,0,53988,,
1002395,11,M,36-45,7,C,1,0,33708,,
1002395,12,M,36-45,7,C,1,0,17191,,
1002395,13,M,36-45,7,C,1,0,66574,,
1002395,14,M,36-45,7,C,1,0,122204,,
1002395,15,M,36-45,7,C,1,0,60127,,
1002395,16,M,36-45,7,C,1,0,238472,,
1002395,17,M,36-45,7,C,1,0,15432,,
1002395,18,M,36-45,7,C,1,0,16326,,
1002396,3,F,18-25,0,C,1,0,13598,,
1002396,4,F,18-25,0,C,1,0,13598,,
1002396,5,F,18-25,0,C,1,0,59797,,
1002396,6,F,18-25,0,C,1,0,40523,,
1002396,8,F,18-25,0,C,1,0,134365,,
1002396,12,F,18-25,0,C,1,0,13598,,
1002396,14,F,18-25,0,C,1,0,62999,,
1002396,16,F,18-25,0,C,1,0,40940,,
1002396,17,F,18-25,0,C,1,0,17195,,
1002397,1,F,36-45,11,B,3,0,101518,,
1002397,2,F,36-45,11,B,3,0,54567,,
1002397,3,F,36-45,11,B,3,0,21417,,
1002397,4,F,36-45,11,B,3,0,21417,,
1002397,5,F,36-45,11,B,3,0,58727,,
1002397,6,F,36-45,11,B,3,0,16084,,
1002397,7,F,36-45,11,B,3,0,29260,,
1002397,8,F,36-45,11,B,3,0,165509,,
1002397,10,F,36-45,11,B,3,0,34977,,
1002397,11,F,36-45,11,B,3,0,15706,,
1002397,13,F,36-45,11,B,3,0,35355,,
1002397,14,F,36-45,11,B,3,0,44705,,
1002397,15,F,36-45,11,B,3,0,27000,,
1002397,16,F,36-45,11,B,3,0,61652,,
1002397,17,F,36-45,11,B,3,0,60143,,
1002397,18,F,36-45,11,B,3,0,8708,,
1002397,19,F,36-45,11,B,3,0,36,,
1002398,1,M,26-35,0,B,1,0,77536,,
1002398,2,M,26-35,0,B,1,0,28907,,
1002398,3,M,26-35,0,B,1,0,8389,,
1002398,4,M,26-35,0,B,1,0,10504,,
1002398,5,M,26-35,0,B,1,0,68960,,
1002398,6,M,26-35,0,B,1,0,39450,,
1002398,8,M,26-35,0,B,1,0,382010,,
1002398,9,M,26-35,0,B,1,0,2115,,
1002398,12,M,26-35,0,B,1,0,8389,,
1002398,13,M,26-35,0,B,1,0,7797,,
1002398,14,M,26-35,0,B,1,0,48179,,
1002398,15,M,26-35,0,B,1,0,36744,,
1002398,16,M,26-35,0,B,1,0,61250,,
1002398,17,M,26-35,0,B,1,0,51198,,
1002398,20,M,26-35,0,B,1,0,481,,
1002399,1,M,36-45,17,C,4+,0,66495,,
1002399,5,M,36-45,17,C,4+,0,24581,,
1002399,6,M,36-45,17,C,4+,0,15967,,
1002399,8,M,36-45,17,C,4+,0,58847,,
1002399,11,M,36-45,17,C,4+,0,5942,,
1002399,13,M,36-45,17,C,4+,0,7025,,
1002399,14,M,36-45,17,C,4+,0,13072,,
1002399,15,M,36-45,17,C,4+,0,36094,,
1002399,16,M,36-45,17,C,4+,0,59776,,
1002399,17,M,36-45,17,C,4+,0,20094,,
1002399,20,M,36-45,17,C,4+,0,602,,
1002401,1,M,26-35,4,C,3,1,336904,,
1002401,2,M,26-35,4,C,3,1,89485,,
1002401,3,M,26-35,4,C,3,1,16116,,
1002401,5,M,26-35,4,C,3,1,98207,,
1002401,6,M,26-35,4,C,3,1,53842,,
1002401,8,M,26-35,4,C,3,1,147202,,
1002401,10,M,26-35,4,C,3,1,34980,,
1002401,11,M,26-35,4,C,3,1,7016,,
1002401,12,M,26-35,4,C,3,1,27219,,
1002401,13,M,26-35,4,C,3,1,24855,,
1002401,14,M,26-35,4,C,3,1,77931,,
1002401,15,M,26-35,4,C,3,1,19351,,
1002401,16,M,26-35,4,C,3,1,116671,,
1002401,17,M,26-35,4,C,3,1,54490,,
1002401,19,M,26-35,4,C,3,1,37,,
1002402,1,M,46-50,17,B,4+,0,1400227,,
1002402,2,M,46-50,17,B,4+,0,496135,,
1002402,3,M,46-50,17,B,4+,0,11313,,
1002402,4,M,46-50,17,B,4+,0,5550,,
1002402,5,M,46-50,17,B,4+,0,466941,,
1002402,6,M,46-50,17,B,4+,0,563184,,
1002402,8,M,46-50,17,B,4+,0,1109964,,
1002402,9,M,46-50,17,B,4+,0,88390,,
1002402,10,M,46-50,17,B,4+,0,64415,,
1002402,11,M,46-50,17,B,4+,0,102805,,
1002402,12,M,46-50,17,B,4+,0,27412,,
1002402,13,M,46-50,17,B,4+,0,107731,,
1002402,14,M,46-50,17,B,4+,0,331770,,
1002402,15,M,46-50,17,B,4+,0,780544,,
1002402,16,M,46-50,17,B,4+,0,366815,,
1002402,17,M,46-50,17,B,4+,0,381746,,
1002402,18,M,46-50,17,B,4+,0,37581,,
1002402,19,M,46-50,17,B,4+,0,12,,
1002404,1,M,18-25,7,C,1,0,267536,,
1002404,2,M,18-25,7,C,1,0,158136,,
1002404,3,M,18-25,7,C,1,0,9596,,
1002404,4,M,18-25,7,C,1,0,56298,,
1002404,5,M,18-25,7,C,1,0,159061,,
1002404,6,M,18-25,7,C,1,0,267228,,
1002404,7,M,18-25,7,C,1,0,20701,,
1002404,8,M,18-25,7,C,1,0,283499,,
1002404,9,M,18-25,7,C,1,0,76215,,
1002404,11,M,18-25,7,C,1,0,21562,,
1002404,12,M,18-25,7,C,1,0,358,,
1002404,13,M,18-25,7,C,1,0,32912,,
1002404,14,M,18-25,7,C,1,0,21171,,
1002404,15,M,18-25,7,C,1,0,34612,,
1002404,16,M,18-25,7,C,1,0,59843,,
1002404,17,M,18-25,7,C,1,0,27691,,
1002404,18,M,18-25,7,C,1,0,42885,,
1002404,20,M,18-25,7,C,1,0,255,,
1002405,1,M,51-55,8,C,1,1,117805,,
1002405,2,M,51-55,8,C,1,1,125475,,
1002405,3,M,51-55,8,C,1,1,18863,,
1002405,4,M,51-55,8,C,1,1,36457,,
1002405,5,M,51-55,8,C,1,1,113192,,
1002405,6,M,51-55,8,C,1,1,8905,,
1002405,8,M,51-55,8,C,1,1,104110,,
1002405,9,M,51-55,8,C,1,1,9469,,
1002405,11,M,51-55,8,C,1,1,4118,,
1002405,14,M,51-55,8,C,1,1,54763,,
1002405,15,M,51-55,8,C,1,1,38034,,
1002405,16,M,51-55,8,C,1,1,22412,,
1002405,17,M,51-55,8,C,1,1,27120,,
1002405,18,M,51-55,8,C,1,1,76118,,
1002406,1,F,55+,12,C,1,1,50756,,
1002406,2,F,55+,12,C,1,1,6717,,
1002406,3,F,55+,12,C,1,1,6717,,
1002406,4,F,55+,12,C,1,1,4910,,
1002406,5,F,55+,12,C,1,1,157683,,
1002406,6,F,55+,12,C,1,1,36849,,
1002406,8,F,55+,12,C,1,1,246522,,
1002406,10,F,55+,12,C,1,1,19184,,
1002406,11,F,55+,12,C,1,1,3687,,
1002406,12,F,55+,12,C,1,1,1434,,
1002406,13,F,55+,12,C,1,1,12467,,
1002406,14,F,55+,12,C,1,1,98687,,
1002406,16,F,55+,12,C,1,1,130394,,
1002406,17,F,55+,12,C,1,1,11442,,
1002406,19,F,55+,12,C,1,1,25,,
1002407,1,M,36-45,16,C,1,0,89016,,
1002407,2,M,36-45,16,C,1,0,39086,,
1002407,3,M,36-45,16,C,1,0,65325,,
1002407,4,M,36-45,16,C,1,0,113540,,
1002407,5,M,36-45,16,C,1,0,281207,,
1002407,6,M,36-45,16,C,1,0,100996,,
1002407,8,M,36-45,16,C,1,0,280287,,
1002407,9,M,36-45,16,C,1,0,16670,,
1002407,10,M,36-45,16,C,1,0,34955,,
1002407,11,M,36-45,16,C,1,0,47487,,
1002407,12,M,36-45,16,C,1,0,41745,,
1002407,13,M,36-45,16,C,1,0,32768,,
1002407,14,M,36-45,16,C,1,0,79162,,
1002407,15,M,36-45,16,C,1,0,34569,,
1002407,16,M,36-45,16,C,1,0,224355,,
1002407,17,M,36-45,16,C,1,0,56549,,
1002407,18,M,36-45,16,C,1,0,34554,,
1002407,20,M,36-45,16,C,1,0,595,,
1002408,1,F,46-50,1,C,2,1,85489,,
1002408,2,F,46-50,1,C,2,1,16059,,
1002408,5,F,46-50,1,C,2,1,20995,,
1002408,6,F,46-50,1,C,2,1,61435,,
1002408,8,F,46-50,1,C,2,1,113814,,
1002408,10,F,46-50,1,C,2,1,30955,,
1002408,11,F,46-50,1,C,2,1,12463,,
1002408,13,F,46-50,1,C,2,1,65007,,
1002408,14,F,46-50,1,C,2,1,6899,,
1002408,15,F,46-50,1,C,2,1,49631,,
1002408,16,F,46-50,1,C,2,1,325726,,
1002409,1,F,36-45,9,B,3,1,178760,,
1002409,2,F,36-45,9,B,3,1,120555,,
1002409,3,F,36-45,9,B,3,1,18846,,
1002409,4,F,36-45,9,B,3,1,39809,,
1002409,5,F,36-45,9,B,3,1,280870,,
1002409,6,F,36-45,9,B,3,1,51591,,
1002409,8,F,36-45,9,B,3,1,345767,,
1002409,9,F,36-45,9,B,3,1,32744,,
1002409,11,F,36-45,9,B,3,1,19952,,
1002409,12,F,36-45,9,B,3,1,24780,,
1002409,13,F,36-45,9,B,3,1,5424,,
1002409,14,F,36-45,9,B,3,1,110892,,
1002409,15,F,36-45,9,B,3,1,27539,,
1002409,16,F,36-45,9,B,3,1,67884,,
1002409,17,F,36-45,9,B,3,1,92131,,
1002409,18,F,36-45,9,B,3,1,17542,,
1002409,19,F,36-45,9,B,3,1,37,,
1002410,1,M,55+,7,C,1,1,70383,,
1002410,2,M,55+,7,C,1,1,61542,,
1002410,4,M,55+,7,C,1,1,18635,,
1002410,5,M,55+,7,C,1,1,61918,,
1002410,6,M,55+,7,C,1,1,41115,,
1002410,8,M,55+,7,C,1,1,520610,,
1002410,13,M,55+,7,C,1,1,22068,,
1002410,14,M,55+,7,C,1,1,32021,,
1002410,15,M,55+,7,C,1,1,13953,,
1002410,16,M,55+,7,C,1,1,44116,,
1002410,17,M,55+,7,C,1,1,82307,,
1002410,20,M,55+,7,C,1,1,251,,
1002411,1,F,36-45,14,B,1,0,994656,,
1002411,2,F,36-45,14,B,1,0,468793,,
1002411,3,F,36-45,14,B,1,0,31818,,
1002411,4,F,36-45,14,B,1,0,62938,,
1002411,5,F,36-45,14,B,1,0,690508,,
1002411,6,F,36-45,14,B,1,0,86009,,
1002411,7,F,36-45,14,B,1,0,7116,,
1002411,8,F,36-45,14,B,1,0,423762,,
1002411,9,F,36-45,14,B,1,0,56685,,
1002411,10,F,36-45,14,B,1,0,36358,,
1002411,11,F,36-45,14,B,1,0,94311,,
1002411,12,F,36-45,14,B,1,0,26489,,
1002411,13,F,36-45,14,B,1,0,16560,,
1002411,14,F,36-45,14,B,1,0,166263,,
1002411,15,F,36-45,14,B,1,0,387143,,
1002411,16,F,36-45,14,B,1,0,254299,,
1002411,17,F,36-45,14,B,1,0,139760,,
1002411,18,F,36-45,14,B,1,0,56720,,
1002411,20,F,36-45,14,B,1,0,125,,
1002412,1,M,55+,13,C,1,0,256945,,
1002412,2,M,55+,13,C,1,0,19425,,
1002412,6,M,55+,13,C,1,0,23643,,
1002412,8,M,55+,13,C,1,0,138452,,
1002412,9,M,55+,13,C,1,0,19425,,
1002412,11,M,55+,13,C,1,0,49857,,
1002412,15,M,55+,13,C,1,0,30959,,
1002412,17,M,55+,13,C,1,0,56642,,
1002413,1,F,55+,7,C,1,1,108800,,
1002413,2,F,55+,7,C,1,1,23239,,
1002413,4,F,55+,7,C,1,1,3434,,
1002413,5,F,55+,7,C,1,1,40445,,
1002413,6,F,55+,7,C,1,1,65298,,
1002413,8,F,55+,7,C,1,1,100282,,
1002413,9,F,55+,7,C,1,1,3434,,
1002413,12,F,55+,7,C,1,1,11426,,
1002413,14,F,55+,7,C,1,1,13415,,
1002413,16,F,55+,7,C,1,1,33552,,
1002413,17,F,55+,7,C,1,1,44699,,
1002414,1,M,26-35,1,C,4+,1,448050,,
1002414,2,M,26-35,1,C,4+,1,224958,,
1002414,3,M,26-35,1,C,4+,1,240873,,
1002414,4,M,26-35,1,C,4+,1,260686,,
1002414,5,M,26-35,1,C,4+,1,523199,,
1002414,6,M,26-35,1,C,4+,1,138151,,
1002414,8,M,26-35,1,C,4+,1,350640,,
1002414,9,M,26-35,1,C,4+,1,78323,,
1002414,10,M,26-35,1,C,4+,1,32168,,
1002414,11,M,26-35,1,C,4+,1,42140,,
1002414,12,M,26-35,1,C,4+,1,75163,,
1002414,13,M,26-35,1,C,4+,1,7884,,
1002414,14,M,26-35,1,C,4+,1,141022,,
1002414,15,M,26-35,1,C,4+,1,181603,,
1002414,16,M,26-35,1,C,4+,1,153855,,
1002414,17,M,26-35,1,C,4+,1,110445,,
1002415,1,M,26-35,7,C,2,1,78362,,
1002415,2,M,26-35,7,C,2,1,23625,,
1002415,5,M,26-35,7,C,2,1,31530,,
1002415,6,M,26-35,7,C,2,1,48564,,
1002415,8,M,26-35,7,C,2,1,81501,,
1002415,10,M,26-35,7,C,2,1,20327,,
1002415,11,M,26-35,7,C,2,1,6074,,
1002415,13,M,26-35,7,C,2,1,48726,,
1002415,14,M,26-35,7,C,2,1,7786,,
1002415,15,M,26-35,7,C,2,1,11530,,
1002415,16,M,26-35,7,C,2,1,71617,,
1002415,17,M,26-35,7,C,2,1,7786,,
1002415,19,M,26-35,7,C,2,1,14,,
1002416,1,M,46-50,7,C,3,1,89405,,
1002416,2,M,46-50,7,C,3,1,43828,,
1002416,5,M,46-50,7,C,3,1,39958,,
1002416,6,M,46-50,7,C,3,1,12326,,
1002416,8,M,46-50,7,C,3,1,171481,,
1002416,11,M,46-50,7,C,3,1,5917,,
1002416,15,M,46-50,7,C,3,1,29170,,
1002416,16,M,46-50,7,C,3,1,96699,,
1002416,17,M,46-50,7,C,3,1,85669,,
1002416,19,M,46-50,7,C,3,1,60,,
1002417,1,M,46-50,1,C,1,0,53967,,
1002417,2,M,46-50,1,C,1,0,19065,,
1002417,3,M,46-50,1,C,1,0,13566,,
1002417,4,M,46-50,1,C,1,0,13566,,
1002417,5,M,46-50,1,C,1,0,113205,,
1002417,6,M,46-50,1,C,1,0,15684,,
1002417,8,M,46-50,1,C,1,0,23784,,
1002417,11,M,46-50,1,C,1,0,8714,,
1002417,14,M,46-50,1,C,1,0,7012,,
1002417,15,M,46-50,1,C,1,0,15572,,
1002417,16,M,46-50,1,C,1,0,7012,,
1002417,17,M,46-50,1,C,1,0,8718,,
1002417,18,M,46-50,1,C,1,0,19330,,
1002417,19,M,46-50,1,C,1,0,36,,
1002418,1,F,0-17,10,B,1,0,11512,,
1002418,2,F,0-17,10,B,1,0,10092,,
1002418,3,F,0-17,10,B,1,0,26792,,
1002418,4,F,0-17,10,B,1,0,10092,,
1002418,5,F,0-17,10,B,1,0,213558,,
1002418,6,F,0-17,10,B,1,0,7135,,
1002418,8,F,0-17,10,B,1,0,56521,,
1002418,14,F,0-17,10,B,1,0,108772,,
1002418,15,F,0-17,10,B,1,0,10452,,
1002418,16,F,0-17,10,B,1,0,13683,,
1002418,18,F,0-17,10,B,1,0,16669,,
1002418,20,F,0-17,10,B,1,0,485,,
1002419,1,M,26-35,0,B,3,1,736925,,
1002419,2,M,26-35,0,B,3,1,267022,,
1002419,3,M,26-35,0,B,3,1,24574,,
1002419,4,M,26-35,0,B,3,1,26379,,
1002419,5,M,26-35,0,B,3,1,869119,,
1002419,6,M,26-35,0,B,3,1,311733,,
1002419,7,M,26-35,0,B,3,1,36824,,
1002419,8,M,26-35,0,B,3,1,988246,,
1002419,9,M,26-35,0,B,3,1,10658,,
1002419,11,M,26-35,0,B,3,1,51843,,
1002419,12,M,26-35,0,B,3,1,38195,,
1002419,13,M,26-35,0,B,3,1,78833,,
1002419,14,M,26-35,0,B,3,1,297345,,
1002419,15,M,26-35,0,B,3,1,144075,,
1002419,16,M,26-35,0,B,3,1,388668,,
1002419,17,M,26-35,0,B,3,1,132446,,
1002419,18,M,26-35,0,B,3,1,46328,,
1002419,20,M,26-35,0,B,3,1,482,,
1002420,1,M,51-55,7,C,2,1,278310,,
1002420,2,M,51-55,7,C,2,1,106291,,
1002420,5,M,51-55,7,C,2,1,77424,,
1002420,6,M,51-55,7,C,2,1,31069,,
1002420,8,M,51-55,7,C,2,1,78109,,
1002420,9,M,51-55,7,C,2,1,15515,,
1002420,12,M,51-55,7,C,2,1,19360,,
1002420,14,M,51-55,7,C,2,1,17771,,
1002420,15,M,51-55,7,C,2,1,78178,,
1002420,16,M,51-55,7,C,2,1,62101,,
1002420,17,M,51-55,7,C,2,1,15722,,
1002420,18,M,51-55,7,C,2,1,34897,,
1002420,19,M,51-55,7,C,2,1,36,,
1002421,1,M,36-45,7,C,2,1,301876,,
1002421,2,M,36-45,7,C,2,1,82237,,
1002421,5,M,36-45,7,C,2,1,24670,,
1002421,6,M,36-45,7,C,2,1,188209,,
1002421,8,M,36-45,7,C,2,1,165991,,
1002421,9,M,36-45,7,C,2,1,15442,,
1002421,10,M,36-45,7,C,2,1,16497,,
1002421,11,M,36-45,7,C,2,1,2018,,
1002421,12,M,36-45,7,C,2,1,2018,,
1002421,13,M,36-45,7,C,2,1,16497,,
1002421,14,M,36-45,7,C,2,1,15339,,
1002421,15,M,36-45,7,C,2,1,301237,,
1002421,16,M,36-45,7,C,2,1,87420,,
1002421,17,M,36-45,7,C,2,1,34238,,
1002422,1,F,51-55,9,C,3,1,11597,,
1002422,3,F,51-55,9,C,3,1,13537,,
1002422,4,F,51-55,9,C,3,1,13537,,
1002422,5,F,51-55,9,C,3,1,64535,,
1002422,6,F,51-55,9,C,3,1,11597,,
1002422,8,F,51-55,9,C,3,1,30806,,
1002422,9,F,51-55,9,C,3,1,6991,,
1002422,14,F,51-55,9,C,3,1,16022,,
1002422,20,F,51-55,9,C,3,1,608,,
1002423,1,F,46-50,9,C,2,1,86803,,
1002423,2,F,46-50,9,C,2,1,70887,,
1002423,5,F,46-50,9,C,2,1,139501,,
1002423,8,F,46-50,9,C,2,1,59791,,
1002423,9,F,46-50,9,C,2,1,13983,,
1002423,11,F,46-50,9,C,2,1,13575,,
1002423,12,F,46-50,9,C,2,1,9603,,
1002423,13,F,46-50,9,C,2,1,945,,
1002423,14,F,46-50,9,C,2,1,255430,,
1002423,16,F,46-50,9,C,2,1,24255,,
1002423,17,F,46-50,9,C,2,1,42327,,
1002423,18,F,46-50,9,C,2,1,3088,,
1002424,1,M,26-35,17,C,3,0,622694,,
1002424,2,M,26-35,17,C,3,0,234965,,
1002424,3,M,26-35,17,C,3,0,91597,,
1002424,4,M,26-35,17,C,3,0,81447,,
1002424,5,M,26-35,17,C,3,0,147052,,
1002424,6,M,26-35,17,C,3,0,99175,,
1002424,8,M,26-35,17,C,3,0,160502,,
1002424,9,M,26-35,17,C,3,0,41176,,
1002424,10,M,26-35,17,C,3,0,14052,,
1002424,11,M,26-35,17,C,3,0,6156,,
1002424,12,M,26-35,17,C,3,0,20969,,
1002424,13,M,26-35,17,C,3,0,21389,,
1002424,14,M,26-35,17,C,3,0,57712,,
1002424,15,M,26-35,17,C,3,0,275400,,
1002424,16,M,26-35,17,C,3,0,252268,,
1002424,17,M,26-35,17,C,3,0,32992,,
1002424,18,M,26-35,17,C,3,0,15752,,
1002425,1,F,36-45,14,B,2,1,190231,,
1002425,2,F,36-45,14,B,2,1,15432,,
1002425,3,F,36-45,14,B,2,1,21992,,
1002425,4,F,36-45,14,B,2,1,16364,,
1002425,5,F,36-45,14,B,2,1,16364,,
1002425,8,F,36-45,14,B,2,1,157201,,
1002425,12,F,36-45,14,B,2,1,13113,,
1002425,14,F,36-45,14,B,2,1,64246,,
1002425,15,F,36-45,14,B,2,1,15276,,
1002425,16,F,36-45,14,B,2,1,97099,,
1002425,17,F,36-45,14,B,2,1,99749,,
1002425,20,F,36-45,14,B,2,1,490,,
1002426,1,M,55+,0,C,1,1,46485,,
1002426,5,M,55+,0,C,1,1,12211,,
1002426,6,M,55+,0,C,1,1,46807,,
1002426,8,M,55+,0,C,1,1,156652,,
1002426,13,M,55+,0,C,1,1,7781,,
1002426,14,M,55+,0,C,1,1,22077,,
1002426,17,M,55+,0,C,1,1,40994,,
1002426,19,M,55+,0,C,1,1,60,,
1002427,1,F,26-35,14,C,3,0,81768,,
1002427,2,F,26-35,14,C,3,0,55695,,
1002427,3,F,26-35,14,C,3,0,238339,,
1002427,4,F,26-35,14,C,3,0,157472,,
1002427,5,F,26-35,14,C,3,0,216770,,
1002427,6,F,26-35,14,C,3,0,63319,,
1002427,8,F,26-35,14,C,3,0,158532,,
1002427,11,F,26-35,14,C,3,0,7786,,
1002427,12,F,26-35,14,C,3,0,61484,,
1002427,13,F,26-35,14,C,3,0,13365,,
1002427,14,F,26-35,14,C,3,0,129675,,
1002427,15,F,26-35,14,C,3,0,39693,,
1002427,16,F,26-35,14,C,3,0,48309,,
1002428,1,M,46-50,17,B,1,0,50069,,
1002428,2,M,46-50,17,B,1,0,63750,,
1002428,3,M,46-50,17,B,1,0,11075,,
1002428,4,M,46-50,17,B,1,0,13895,,
1002428,5,M,46-50,17,B,1,0,315555,,
1002428,6,M,46-50,17,B,1,0,24054,,
1002428,8,M,46-50,17,B,1,0,70238,,
1002428,9,M,46-50,17,B,1,0,7144,,
1002428,11,M,46-50,17,B,1,0,14045,,
1002428,13,M,46-50,17,B,1,0,7078,,
1002428,14,M,46-50,17,B,1,0,74154,,
1002428,15,M,46-50,17,B,1,0,28379,,
1002428,16,M,46-50,17,B,1,0,7078,,
1002428,17,M,46-50,17,B,1,0,22436,,
1002428,19,M,46-50,17,B,1,0,50,,
1002429,1,M,26-35,2,A,2,1,226116,,
1002429,2,M,26-35,2,A,2,1,127864,,
1002429,3,M,26-35,2,A,2,1,35431,,
1002429,4,M,26-35,2,A,2,1,37340,,
1002429,5,M,26-35,2,A,2,1,180047,,
1002429,6,M,26-35,2,A,2,1,40250,,
1002429,8,M,26-35,2,A,2,1,237368,,
1002429,9,M,26-35,2,A,2,1,20432,,
1002429,10,M,26-35,2,A,2,1,23473,,
1002429,11,M,26-35,2,A,2,1,32720,,
1002429,13,M,26-35,2,A,2,1,1508,,
1002429,14,M,26-35,2,A,2,1,59218,,
1002429,15,M,26-35,2,A,2,1,139206,,
1002429,16,M,26-35,2,A,2,1,95654,,
1002429,17,M,26-35,2,A,2,1,66307,,
1002429,18,M,26-35,2,A,2,1,13022,,
1002429,19,M,26-35,2,A,2,1,12,,
1002430,1,M,26-35,4,B,2,0,164535,,
1002430,2,M,26-35,4,B,2,0,85527,,
1002430,5,M,26-35,4,B,2,0,98616,,
1002430,6,M,26-35,4,B,2,0,19943,,
1002430,8,M,26-35,4,B,2,0,33011,,
1002430,9,M,26-35,4,B,2,0,31125,,
1002430,11,M,26-35,4,B,2,0,9065,,
1002430,13,M,26-35,4,B,2,0,4055,,
1002430,14,M,26-35,4,B,2,0,12095,,
1002430,15,M,26-35,4,B,2,0,28421,,
1002430,16,M,26-35,4,B,2,0,59316,,
1002431,5,F,26-35,4,A,0,0,22947,,
1002431,6,F,26-35,4,A,0,0,3631,,
1002431,8,F,26-35,4,A,0,0,44068,,
1002431,12,F,26-35,4,A,0,0,3193,,
1002431,14,F,26-35,4,A,0,0,15246,,
1002431,16,F,26-35,4,A,0,0,12934,,
1002432,1,M,26-35,4,A,1,1,174891,,
1002432,2,M,26-35,4,A,1,1,88855,,
1002432,5,M,26-35,4,A,1,1,31811,,
1002432,6,M,26-35,4,A,1,1,15417,,
1002432,8,M,26-35,4,A,1,1,49408,,
1002432,9,M,26-35,4,A,1,1,19306,,
1002432,14,M,26-35,4,A,1,1,53973,,
1002432,15,M,26-35,4,A,1,1,71093,,
1002432,16,M,26-35,4,A,1,1,62102,,
1002432,17,M,26-35,4,A,1,1,7037,,
1002432,20,M,26-35,4,A,1,1,251,,
1002433,1,M,26-35,4,A,1,0,39064,,
1002433,2,M,26-35,4,A,1,0,39064,,
1002433,3,M,26-35,4,A,1,0,35012,,
1002433,4,M,26-35,4,A,1,0,24155,,
1002433,5,M,26-35,4,A,1,0,84229,,
1002433,8,M,26-35,4,A,1,0,56743,,
1002433,9,M,26-35,4,A,1,0,11488,,
1002433,11,M,26-35,4,A,1,0,7043,,
1002433,12,M,26-35,4,A,1,0,8450,,
1002433,14,M,26-35,4,A,1,0,31893,,
1002433,15,M,26-35,4,A,1,0,11667,,
1002433,16,M,26-35,4,A,1,0,7157,,
1002433,17,M,26-35,4,A,1,0,9401,,
1002434,1,M,26-35,4,C,2,0,120646,,
1002434,2,M,26-35,4,C,2,0,19730,,
1002434,5,M,26-35,4,C,2,0,24762,,
1002434,6,M,26-35,4,C,2,0,46739,,
1002434,8,M,26-35,4,C,2,0,64252,,
1002434,9,M,26-35,4,C,2,0,3870,,
1002434,14,M,26-35,4,C,2,0,42248,,
1002434,16,M,26-35,4,C,2,0,29033,,
1002434,17,M,26-35,4,C,2,0,19395,,
1002434,19,M,26-35,4,C,2,0,50,,
1002435,1,M,26-35,4,A,3,1,730518,,
1002435,2,M,26-35,4,A,3,1,175563,,
1002435,5,M,26-35,4,A,3,1,214091,,
1002435,6,M,26-35,4,A,3,1,96447,,
1002435,8,M,26-35,4,A,3,1,197327,,
1002435,9,M,26-35,4,A,3,1,19534,,
1002435,11,M,26-35,4,A,3,1,11887,,
1002435,14,M,26-35,4,A,3,1,75961,,
1002435,15,M,26-35,4,A,3,1,124568,,
1002435,16,M,26-35,4,A,3,1,222512,,
1002435,17,M,26-35,4,A,3,1,69241,,
1002435,18,M,26-35,4,A,3,1,37871,,
1002436,1,M,26-35,7,B,2,0,775264,,
1002436,2,M,26-35,7,B,2,0,297289,,
1002436,3,M,26-35,7,B,2,0,48719,,
1002436,4,M,26-35,7,B,2,0,47625,,
1002436,5,M,26-35,7,B,2,0,799773,,
1002436,6,M,26-35,7,B,2,0,185083,,
1002436,7,M,26-35,7,B,2,0,46371,,
1002436,8,M,26-35,7,B,2,0,520982,,
1002436,9,M,26-35,7,B,2,0,22973,,
1002436,10,M,26-35,7,B,2,0,55444,,
1002436,11,M,26-35,7,B,2,0,46100,,
1002436,12,M,26-35,7,B,2,0,19493,,
1002436,13,M,26-35,7,B,2,0,55612,,
1002436,14,M,26-35,7,B,2,0,148429,,
1002436,15,M,26-35,7,B,2,0,318141,,
1002436,16,M,26-35,7,B,2,0,520373,,
1002436,17,M,26-35,7,B,2,0,184960,,
1002436,18,M,26-35,7,B,2,0,9084,,
1002436,20,M,26-35,7,B,2,0,484,,
1002437,1,M,26-35,4,C,4+,1,140201,,
1002437,2,M,26-35,4,C,4+,1,41361,,
1002437,5,M,26-35,4,C,4+,1,12343,,
1002437,6,M,26-35,4,C,4+,1,55375,,
1002437,8,M,26-35,4,C,4+,1,151817,,
1002437,11,M,26-35,4,C,4+,1,7387,,
